Zone: zone_0_0
  Class: person, x: 304, y: 11, confidence: 0.3
  Class: person, x: 218, y: 45, confidence: 0.3
  Class: person, x: 321, y: 45, confidence: 0.29
  Class: person, x: 193, y: 61, confidence: 0.28
  Class: person, x: 308, y: 55, confidence: 0.27
  Class: person, x: 321, y: 57, confidence: 0.26
  Class: person, x: 353, y: 59, confidence: 0.26
  Class: person, x: 154, y: 47, confidence: 0.25
  Class: person, x: 268, y: 47, confidence: 0.24
  Class: person, x: 223, y: 31, confidence: 0.24
  Class: person, x: 336, y: 16, confidence: 0.23
  Class: person, x: 206, y: 46, confidence: 0.23
  Class: person, x: 264, y: 10, confidence: 0.23
  Class: person, x: 161, y: 65, confidence: 0.23
  Class: person, x: 210, y: 43, confidence: 0.23
  Class: person, x: 256, y: 57, confidence: 0.22
  Class: person, x: 222, y: 50, confidence: 0.22
  Class: person, x: 293, y: 43, confidence: 0.21
  Class: person, x: 190, y: 26, confidence: 0.21
  Class: person, x: 227, y: 45, confidence: 0.21
  Class: person, x: 229, y: 50, confidence: 0.21
  Class: person, x: 209, y: 60, confidence: 0.21
  Class: person, x: 271, y: 5, confidence: 0.2
  Class: person, x: 218, y: 42, confidence: 0.2
  Class: person, x: 277, y: 52, confidence: 0.2
  Class: person, x: 230, y: 39, confidence: 0.2
  Class: person, x: 197, y: 47, confidence: 0.19
  Class: person, x: 262, y: 34, confidence: 0.19
  Class: person, x: 237, y: 20, confidence: 0.19
  Class: person, x: 214, y: 67, confidence: 0.19
  Class: person, x: 217, y: 63, confidence: 0.19
  Class: person, x: 217, y: 36, confidence: 0.19
  Class: person, x: 165, y: 58, confidence: 0.18
  Class: person, x: 195, y: 56, confidence: 0.18
  Class: person, x: 334, y: 30, confidence: 0.18
  Class: person, x: 258, y: 39, confidence: 0.18
  Class: person, x: 286, y: 9, confidence: 0.18
  Class: person, x: 185, y: 17, confidence: 0.18
  Class: person, x: 159, y: 32, confidence: 0.18
  Class: person, x: 241, y: 46, confidence: 0.17
  Class: person, x: 168, y: 64, confidence: 0.17
  Class: person, x: 201, y: 59, confidence: 0.17
  Class: person, x: 241, y: 39, confidence: 0.17
