Zone: zone_0_0
  Class: person, x: 249, y: 5, confidence: 0.36
  Class: person, x: 172, y: 72, confidence: 0.3
  Class: person, x: 182, y: 71, confidence: 0.29
  Class: person, x: 260, y: 3, confidence: 0.29
  Class: person, x: 351, y: 69, confidence: 0.29
  Class: person, x: 352, y: 94, confidence: 0.25
  Class: person, x: 49, y: 6, confidence: 0.24
  Class: person, x: 21, y: 4, confidence: 0.23
  Class: person, x: 334, y: 90, confidence: 0.23
  Class: person, x: 357, y: 20, confidence: 0.21
  Class: person, x: 335, y: 52, confidence: 0.21
  Class: person, x: 355, y: 44, confidence: 0.21
  Class: person, x: 242, y: 100, confidence: 0.2
  Class: person, x: 339, y: 39, confidence: 0.2
  Class: person, x: 327, y: 68, confidence: 0.2
  Class: person, x: 105, y: 3, confidence: 0.2
  Class: person, x: 175, y: 82, confidence: 0.2
  Class: person, x: 161, y: 71, confidence: 0.2
  Class: person, x: 336, y: 25, confidence: 0.19
  Class: person, x: 2, y: 95, confidence: 0.19
  Class: person, x: 343, y: 68, confidence: 0.19
  Class: person, x: 268, y: 21, confidence: 0.18
  Class: person, x: 203, y: 74, confidence: 0.18
  Class: person, x: 348, y: 31, confidence: 0.18
  Class: person, x: 280, y: 82, confidence: 0.18
  Class: person, x: 42, y: 2, confidence: 0.18
  Class: person, x: 106, y: 77, confidence: 0.17
  Class: person, x: 280, y: 23, confidence: 0.17
  Class: person, x: 307, y: 96, confidence: 0.17
  Class: person, x: 352, y: 8, confidence: 0.16
  Class: person, x: 358, y: 68, confidence: 0.16
  Class: person, x: 212, y: 99, confidence: 0.15
  Class: person, x: 330, y: 100, confidence: 0.15
  Class: person, x: 159, y: 78, confidence: 0.15
  Class: person, x: 342, y: 8, confidence: 0.14
  Class: person, x: 327, y: 86, confidence: 0.14
  Class: person, x: 238, y: 17, confidence: 0.14
  Class: person, x: 199, y: 99, confidence: 0.14
  Class: person, x: 343, y: 95, confidence: 0.13
  Class: person, x: 118, y: 66, confidence: 0.13
  Class: person, x: 334, y: 55, confidence: 0.13
  Class: person, x: 126, y: 72, confidence: 0.13
  Class: person, x: 106, y: 96, confidence: 0.12
  Class: person, x: 292, y: 83, confidence: 0.12
  Class: person, x: 3, y: 26, confidence: 0.12
  Class: person, x: 177, y: 87, confidence: 0.12
  Class: person, x: 357, y: 84, confidence: 0.12
  Class: person, x: 115, y: 89, confidence: 0.12
  Class: person, x: 150, y: 71, confidence: 0.12
  Class: person, x: 190, y: 85, confidence: 0.12
  Class: person, x: 167, y: 83, confidence: 0.12
  Class: person, x: 267, y: 13, confidence: 0.12
  Class: person, x: 254, y: 14, confidence: 0.12
  Class: person, x: 331, y: 65, confidence: 0.12
  Class: person, x: 243, y: 12, confidence: 0.12
  Class: person, x: 2, y: 50, confidence: 0.12
  Class: person, x: 165, y: 100, confidence: 0.12
  Class: person, x: 158, y: 100, confidence: 0.11
  Class: person, x: 218, y: 91, confidence: 0.11
  Class: person, x: 195, y: 66, confidence: 0.11
  Class: person, x: 70, y: 17, confidence: 0.11
  Class: person, x: 175, y: 64, confidence: 0.11
  Class: person, x: 288, y: 76, confidence: 0.11
  Class: person, x: 111, y: 1, confidence: 0.11
  Class: person, x: 349, y: 23, confidence: 0.11
  Class: person, x: 69, y: 95, confidence: 0.11
  Class: person, x: 93, y: 1, confidence: 0.11
  Class: person, x: 164, y: 91, confidence: 0.1
  Class: person, x: 179, y: 100, confidence: 0.1
  Class: person, x: 221, y: 2, confidence: 0.1
  Class: person, x: 183, y: 76, confidence: 0.1
  Class: person, x: 81, y: 13, confidence: 0.1
  Class: person, x: 15, y: 82, confidence: 0.1
  Class: person, x: 349, y: 98, confidence: 0.1
  Class: person, x: 120, y: 15, confidence: 0.1
  Class: person, x: 312, y: 59, confidence: 0.09
  Class: person, x: 329, y: 73, confidence: 0.09
  Class: person, x: 355, y: 47, confidence: 0.09
  Class: person, x: 123, y: 5, confidence: 0.09
  Class: person, x: 115, y: 78, confidence: 0.09
  Class: person, x: 64, y: 9, confidence: 0.09
  Class: person, x: 52, y: 1, confidence: 0.09
  Class: person, x: 283, y: 75, confidence: 0.09
  Class: person, x: 349, y: 73, confidence: 0.09
  Class: person, x: 282, y: 5, confidence: 0.09
  Class: person, x: 255, y: 100, confidence: 0.09
  Class: person, x: 17, y: 77, confidence: 0.09
  Class: person, x: 127, y: 4, confidence: 0.09
  Class: person, x: 116, y: 6, confidence: 0.09
  Class: person, x: 36, y: 1, confidence: 0.09
  Class: person, x: 216, y: 99, confidence: 0.09
  Class: person, x: 357, y: 51, confidence: 0.09
  Class: person, x: 97, y: 4, confidence: 0.09
  Class: person, x: 129, y: 98, confidence: 0.08
  Class: person, x: 153, y: 23, confidence: 0.08
  Class: person, x: 271, y: 28, confidence: 0.08
  Class: person, x: 58, y: 4, confidence: 0.08
  Class: person, x: 41, y: 101, confidence: 0.08
  Class: person, x: 103, y: 80, confidence: 0.08
  Class: person, x: 13, y: 87, confidence: 0.08

Zone: zone_0_1
  Class: person, x: 537, y: 72, confidence: 0.46
  Class: person, x: 697, y: 45, confidence: 0.45
  Class: person, x: 697, y: 77, confidence: 0.38
  Class: person, x: 606, y: 51, confidence: 0.38
  Class: person, x: 721, y: 31, confidence: 0.35
  Class: person, x: 799, y: 5, confidence: 0.35
  Class: person, x: 801, y: 100, confidence: 0.33
  Class: person, x: 484, y: 67, confidence: 0.28
  Class: person, x: 769, y: 72, confidence: 0.27
  Class: person, x: 792, y: 97, confidence: 0.27
  Class: person, x: 760, y: 97, confidence: 0.27
  Class: person, x: 515, y: 88, confidence: 0.27
  Class: person, x: 801, y: 12, confidence: 0.26
  Class: person, x: 730, y: 22, confidence: 0.26
  Class: person, x: 516, y: 79, confidence: 0.26
  Class: person, x: 517, y: 69, confidence: 0.25
  Class: person, x: 531, y: 30, confidence: 0.25
  Class: person, x: 812, y: 7, confidence: 0.25
  Class: person, x: 781, y: 7, confidence: 0.23
  Class: person, x: 605, y: 27, confidence: 0.23
  Class: person, x: 715, y: 49, confidence: 0.22
  Class: person, x: 806, y: 2, confidence: 0.22
  Class: person, x: 485, y: 92, confidence: 0.22
  Class: person, x: 506, y: 74, confidence: 0.21
  Class: person, x: 565, y: 57, confidence: 0.21
  Class: person, x: 796, y: 94, confidence: 0.21
  Class: person, x: 544, y: 83, confidence: 0.21
  Class: person, x: 796, y: 9, confidence: 0.21
  Class: person, x: 658, y: 15, confidence: 0.2
  Class: person, x: 766, y: 95, confidence: 0.2
  Class: person, x: 829, y: 6, confidence: 0.19
  Class: person, x: 770, y: 78, confidence: 0.19
  Class: person, x: 820, y: 3, confidence: 0.19
  Class: person, x: 776, y: 73, confidence: 0.19
  Class: person, x: 807, y: 98, confidence: 0.18
  Class: person, x: 757, y: 5, confidence: 0.18
  Class: person, x: 728, y: 8, confidence: 0.18
  Class: person, x: 481, y: 82, confidence: 0.18
  Class: person, x: 797, y: 24, confidence: 0.18
  Class: person, x: 496, y: 75, confidence: 0.18
  Class: person, x: 509, y: 83, confidence: 0.18
