Zone: zone_0_0
  Class: person, x: 51, y: 69, confidence: 0.58
  Class: person, x: 18, y: 55, confidence: 0.55
  Class: person, x: 198, y: 36, confidence: 0.47
  Class: person, x: 78, y: 60, confidence: 0.46
  Class: person, x: 241, y: 10, confidence: 0.39
  Class: person, x: 329, y: 29, confidence: 0.38
  Class: person, x: 273, y: 45, confidence: 0.36
  Class: person, x: 111, y: 90, confidence: 0.35
  Class: person, x: 37, y: 69, confidence: 0.32
  Class: person, x: 265, y: 17, confidence: 0.32
  Class: person, x: 105, y: 14, confidence: 0.3
  Class: person, x: 163, y: 76, confidence: 0.29
  Class: person, x: 80, y: 91, confidence: 0.28
  Class: person, x: 60, y: 98, confidence: 0.27
  Class: person, x: 10, y: 94, confidence: 0.26
  Class: person, x: 156, y: 43, confidence: 0.24
  Class: person, x: 28, y: 33, confidence: 0.23
  Class: person, x: 6, y: 37, confidence: 0.23
  Class: person, x: 335, y: 6, confidence: 0.22
  Class: person, x: 219, y: 19, confidence: 0.21
  Class: person, x: 318, y: 25, confidence: 0.21
  Class: person, x: 287, y: 34, confidence: 0.2
  Class: person, x: 22, y: 42, confidence: 0.19
  Class: person, x: 50, y: 92, confidence: 0.19
  Class: person, x: 108, y: 76, confidence: 0.18
  Class: person, x: 313, y: 42, confidence: 0.18
  Class: person, x: 192, y: 95, confidence: 0.18
  Class: person, x: 255, y: 6, confidence: 0.18
  Class: person, x: 357, y: 3, confidence: 0.18
  Class: person, x: 196, y: 50, confidence: 0.17
  Class: person, x: 10, y: 27, confidence: 0.17
  Class: person, x: 130, y: 3, confidence: 0.17
  Class: person, x: 60, y: 16, confidence: 0.17
  Class: person, x: 258, y: 40, confidence: 0.17
  Class: person, x: 98, y: 83, confidence: 0.16
  Class: person, x: 247, y: 30, confidence: 0.16
  Class: person, x: 83, y: 38, confidence: 0.15
  Class: person, x: 133, y: 61, confidence: 0.15
  Class: person, x: 216, y: 84, confidence: 0.15
  Class: person, x: 238, y: 60, confidence: 0.15
  Class: person, x: 289, y: 76, confidence: 0.14
  Class: person, x: 290, y: 55, confidence: 0.14
  Class: person, x: 31, y: 24, confidence: 0.14
  Class: person, x: 250, y: 75, confidence: 0.14
  Class: person, x: 298, y: 37, confidence: 0.14
  Class: person, x: 309, y: 8, confidence: 0.13
  Class: person, x: 290, y: 21, confidence: 0.13
  Class: person, x: 115, y: 2, confidence: 0.13
  Class: person, x: 74, y: 79, confidence: 0.13
  Class: person, x: 117, y: 63, confidence: 0.13
  Class: person, x: 210, y: 36, confidence: 0.13
  Class: person, x: 3, y: 48, confidence: 0.13
