Zone: zone_0_0
  Class: person, x: 186, y: 27, confidence: 0.34
  Class: person, x: 209, y: 20, confidence: 0.33
  Class: person, x: 176, y: 28, confidence: 0.33
  Class: person, x: 148, y: 47, confidence: 0.32
  Class: person, x: 202, y: 18, confidence: 0.32
  Class: person, x: 267, y: 43, confidence: 0.31
  Class: person, x: 55, y: 31, confidence: 0.31
  Class: person, x: 147, y: 41, confidence: 0.3
  Class: person, x: 255, y: 39, confidence: 0.25
  Class: person, x: 100, y: 49, confidence: 0.25
  Class: person, x: 217, y: 19, confidence: 0.24
  Class: person, x: 46, y: 2, confidence: 0.22
  Class: person, x: 172, y: 11, confidence: 0.21
  Class: person, x: 114, y: 51, confidence: 0.21
  Class: person, x: 233, y: 29, confidence: 0.21
  Class: person, x: 69, y: 44, confidence: 0.2
  Class: person, x: 168, y: 19, confidence: 0.2
  Class: person, x: 31, y: 17, confidence: 0.2
  Class: person, x: 183, y: 29, confidence: 0.19
  Class: person, x: 133, y: 64, confidence: 0.18
  Class: person, x: 201, y: 23, confidence: 0.18
  Class: person, x: 227, y: 3, confidence: 0.18
  Class: person, x: 233, y: 19, confidence: 0.17
  Class: person, x: 261, y: 14, confidence: 0.17
  Class: person, x: 195, y: 8, confidence: 0.17
  Class: person, x: 147, y: 26, confidence: 0.17
  Class: person, x: 103, y: 16, confidence: 0.17
  Class: person, x: 175, y: 32, confidence: 0.17
  Class: person, x: 208, y: 27, confidence: 0.16
  Class: person, x: 163, y: 16, confidence: 0.16
  Class: person, x: 304, y: 9, confidence: 0.16
  Class: person, x: 66, y: 49, confidence: 0.16
  Class: person, x: 132, y: 33, confidence: 0.16
  Class: person, x: 209, y: 30, confidence: 0.16
  Class: person, x: 273, y: 94, confidence: 0.16
  Class: person, x: 339, y: 11, confidence: 0.15
  Class: person, x: 123, y: 37, confidence: 0.15
  Class: person, x: 225, y: 31, confidence: 0.15
  Class: person, x: 70, y: 15, confidence: 0.15
  Class: person, x: 238, y: 28, confidence: 0.15
