Zone: zone_0_0
  Class: person, x: 254, y: 11, confidence: 0.33
  Class: person, x: 321, y: 63, confidence: 0.26
  Class: person, x: 185, y: 76, confidence: 0.26
  Class: person, x: 252, y: 23, confidence: 0.24
  Class: person, x: 175, y: 75, confidence: 0.23
  Class: person, x: 39, y: 10, confidence: 0.23
  Class: person, x: 290, y: 85, confidence: 0.23
  Class: person, x: 351, y: 72, confidence: 0.22
  Class: person, x: 12, y: 99, confidence: 0.21
  Class: person, x: 144, y: 4, confidence: 0.21
  Class: person, x: 21, y: 98, confidence: 0.21
  Class: person, x: 338, y: 69, confidence: 0.2
  Class: person, x: 127, y: 7, confidence: 0.2
  Class: person, x: 264, y: 10, confidence: 0.2
  Class: person, x: 344, y: 56, confidence: 0.2
  Class: person, x: 164, y: 75, confidence: 0.2
  Class: person, x: 226, y: 8, confidence: 0.2
  Class: person, x: 160, y: 9, confidence: 0.19
  Class: person, x: 122, y: 9, confidence: 0.19
  Class: person, x: 195, y: 74, confidence: 0.18
  Class: person, x: 292, y: 79, confidence: 0.18
  Class: person, x: 155, y: 4, confidence: 0.17
  Class: person, x: 134, y: 4, confidence: 0.17
  Class: person, x: 141, y: 84, confidence: 0.17
  Class: person, x: 239, y: 8, confidence: 0.17
  Class: person, x: 25, y: 94, confidence: 0.15
  Class: person, x: 247, y: 17, confidence: 0.15
  Class: person, x: 132, y: 70, confidence: 0.15
  Class: person, x: 188, y: 68, confidence: 0.15
  Class: person, x: 16, y: 95, confidence: 0.15
  Class: person, x: 180, y: 86, confidence: 0.15
  Class: person, x: 23, y: 87, confidence: 0.15
  Class: person, x: 321, y: 66, confidence: 0.14
  Class: person, x: 357, y: 15, confidence: 0.14
  Class: person, x: 141, y: 76, confidence: 0.14
  Class: person, x: 67, y: 12, confidence: 0.14
  Class: person, x: 178, y: 95, confidence: 0.14
  Class: person, x: 215, y: 79, confidence: 0.13
  Class: person, x: 172, y: 82, confidence: 0.13
  Class: person, x: 331, y: 5, confidence: 0.13
  Class: person, x: 216, y: 24, confidence: 0.13
  Class: person, x: 358, y: 73, confidence: 0.13
  Class: person, x: 152, y: 12, confidence: 0.13
  Class: person, x: 78, y: 97, confidence: 0.12
  Class: person, x: 347, y: 43, confidence: 0.12
  Class: person, x: 111, y: 14, confidence: 0.12
  Class: person, x: 75, y: 10, confidence: 0.12
  Class: person, x: 187, y: 85, confidence: 0.12
  Class: person, x: 201, y: 96, confidence: 0.12
  Class: person, x: 346, y: 13, confidence: 0.12
  Class: person, x: 167, y: 29, confidence: 0.12
  Class: person, x: 3, y: 89, confidence: 0.12
  Class: person, x: 114, y: 10, confidence: 0.12
  Class: person, x: 343, y: 84, confidence: 0.12
  Class: person, x: 337, y: 73, confidence: 0.11
  Class: person, x: 190, y: 16, confidence: 0.11
  Class: person, x: 87, y: 94, confidence: 0.11
  Class: person, x: 19, y: 31, confidence: 0.11
  Class: person, x: 159, y: 93, confidence: 0.11
  Class: person, x: 50, y: 91, confidence: 0.11
  Class: person, x: 120, y: 81, confidence: 0.11
  Class: person, x: 357, y: 39, confidence: 0.11
  Class: person, x: 171, y: 12, confidence: 0.11
  Class: person, x: 195, y: 85, confidence: 0.11
  Class: person, x: 349, y: 90, confidence: 0.11
  Class: person, x: 318, y: 83, confidence: 0.11
  Class: person, x: 66, y: 75, confidence: 0.11
  Class: person, x: 254, y: 17, confidence: 0.1
  Class: person, x: 130, y: 82, confidence: 0.1
  Class: person, x: 91, y: 14, confidence: 0.1
  Class: person, x: 150, y: 2, confidence: 0.1
  Class: person, x: 285, y: 29, confidence: 0.1
  Class: person, x: 174, y: 6, confidence: 0.1
  Class: person, x: 3, y: 98, confidence: 0.1
  Class: person, x: 189, y: 90, confidence: 0.1
  Class: person, x: 298, y: 79, confidence: 0.1
  Class: person, x: 317, y: 32, confidence: 0.1
  Class: person, x: 81, y: 16, confidence: 0.1
  Class: person, x: 129, y: 92, confidence: 0.1
  Class: person, x: 301, y: 88, confidence: 0.1
  Class: person, x: 147, y: 80, confidence: 0.1
  Class: person, x: 127, y: 73, confidence: 0.1
  Class: person, x: 282, y: 26, confidence: 0.1
  Class: person, x: 86, y: 29, confidence: 0.09
  Class: person, x: 264, y: 18, confidence: 0.09
  Class: person, x: 137, y: 10, confidence: 0.09
  Class: person, x: 196, y: 79, confidence: 0.09
  Class: person, x: 226, y: 17, confidence: 0.09
  Class: person, x: 11, y: 95, confidence: 0.09
  Class: person, x: 33, y: 85, confidence: 0.09
  Class: person, x: 111, y: 18, confidence: 0.09
  Class: person, x: 276, y: 19, confidence: 0.09
