Zone: zone_0_0
  Class: person, x: 6, y: 59, confidence: 0.47
  Class: person, x: 264, y: 18, confidence: 0.41
  Class: person, x: 32, y: 50, confidence: 0.39
  Class: person, x: 66, y: 70, confidence: 0.38
  Class: person, x: 291, y: 17, confidence: 0.37
  Class: person, x: 18, y: 89, confidence: 0.35
  Class: person, x: 125, y: 19, confidence: 0.35
  Class: person, x: 201, y: 42, confidence: 0.33
  Class: person, x: 262, y: 30, confidence: 0.33
  Class: person, x: 256, y: 66, confidence: 0.28
  Class: person, x: 259, y: 44, confidence: 0.28
  Class: person, x: 270, y: 82, confidence: 0.26
  Class: person, x: 180, y: 75, confidence: 0.26
  Class: person, x: 128, y: 68, confidence: 0.25
  Class: person, x: 40, y: 27, confidence: 0.24
  Class: person, x: 279, y: 9, confidence: 0.23
  Class: person, x: 170, y: 28, confidence: 0.23
  Class: person, x: 217, y: 19, confidence: 0.22
  Class: person, x: 155, y: 84, confidence: 0.22
  Class: person, x: 196, y: 77, confidence: 0.21
  Class: person, x: 10, y: 81, confidence: 0.21
  Class: person, x: 309, y: 21, confidence: 0.21
  Class: person, x: 226, y: 13, confidence: 0.21
  Class: person, x: 177, y: 15, confidence: 0.21
  Class: person, x: 8, y: 28, confidence: 0.2
  Class: person, x: 244, y: 51, confidence: 0.2
  Class: person, x: 160, y: 39, confidence: 0.18
  Class: person, x: 345, y: 46, confidence: 0.17
  Class: person, x: 33, y: 42, confidence: 0.17
  Class: person, x: 55, y: 90, confidence: 0.17
  Class: person, x: 310, y: 49, confidence: 0.16
  Class: person, x: 225, y: 29, confidence: 0.16
  Class: person, x: 87, y: 53, confidence: 0.16
  Class: person, x: 194, y: 64, confidence: 0.16
  Class: person, x: 327, y: 14, confidence: 0.16
  Class: person, x: 10, y: 51, confidence: 0.16
  Class: person, x: 334, y: 48, confidence: 0.16
  Class: person, x: 271, y: 25, confidence: 0.15
  Class: person, x: 207, y: 58, confidence: 0.15
  Class: person, x: 204, y: 25, confidence: 0.15
  Class: person, x: 93, y: 67, confidence: 0.14
  Class: person, x: 33, y: 89, confidence: 0.14
  Class: person, x: 237, y: 26, confidence: 0.14
  Class: person, x: 272, y: 59, confidence: 0.13
  Class: person, x: 231, y: 20, confidence: 0.12
  Class: person, x: 3, y: 36, confidence: 0.12
  Class: person, x: 7, y: 8, confidence: 0.12
  Class: person, x: 291, y: 46, confidence: 0.12
  Class: person, x: 258, y: 52, confidence: 0.12
  Class: person, x: 244, y: 32, confidence: 0.11
  Class: person, x: 3, y: 12, confidence: 0.11
  Class: person, x: 247, y: 6, confidence: 0.11
  Class: person, x: 210, y: 7, confidence: 0.1
  Class: person, x: 246, y: 23, confidence: 0.1
  Class: person, x: 276, y: 17, confidence: 0.1
  Class: person, x: 219, y: 52, confidence: 0.1
  Class: person, x: 279, y: 46, confidence: 0.1
  Class: person, x: 160, y: 13, confidence: 0.09
  Class: person, x: 75, y: 62, confidence: 0.09
  Class: person, x: 80, y: 22, confidence: 0.09
  Class: person, x: 230, y: 40, confidence: 0.09
  Class: person, x: 286, y: 32, confidence: 0.09
  Class: person, x: 217, y: 67, confidence: 0.09
  Class: person, x: 232, y: 54, confidence: 0.08
  Class: person, x: 181, y: 41, confidence: 0.08
  Class: person, x: 119, y: 25, confidence: 0.08
  Class: person, x: 219, y: 24, confidence: 0.08
  Class: person, x: 23, y: 16, confidence: 0.08
  Class: person, x: 240, y: 19, confidence: 0.08
  Class: person, x: 191, y: 5, confidence: 0.08
  Class: person, x: 4, y: 99, confidence: 0.08
  Class: person, x: 92, y: 25, confidence: 0.08

Zone: zone_0_1
  Class: person, x: 718, y: 6, confidence: 0.56
  Class: person, x: 823, y: 12, confidence: 0.52
  Class: person, x: 667, y: 7, confidence: 0.5
  Class: person, x: 827, y: 18, confidence: 0.5
  Class: person, x: 499, y: 94, confidence: 0.46
  Class: person, x: 744, y: 88, confidence: 0.46
  Class: person, x: 774, y: 88, confidence: 0.45
  Class: person, x: 647, y: 98, confidence: 0.44
  Class: person, x: 696, y: 2, confidence: 0.44
  Class: person, x: 727, y: 2, confidence: 0.43
  Class: person, x: 792, y: 2, confidence: 0.43
  Class: person, x: 742, y: 51, confidence: 0.41
  Class: person, x: 789, y: 23, confidence: 0.41
  Class: person, x: 825, y: 3, confidence: 0.41
  Class: person, x: 570, y: 20, confidence: 0.4
  Class: person, x: 753, y: 10, confidence: 0.4
  Class: person, x: 767, y: 54, confidence: 0.4
  Class: person, x: 740, y: 30, confidence: 0.39
  Class: person, x: 711, y: 28, confidence: 0.38
  Class: person, x: 610, y: 2, confidence: 0.37
  Class: person, x: 642, y: 5, confidence: 0.37
  Class: person, x: 673, y: 28, confidence: 0.37
  Class: person, x: 729, y: 18, confidence: 0.37
  Class: person, x: 780, y: 13, confidence: 0.36
  Class: person, x: 812, y: 2, confidence: 0.35
  Class: person, x: 832, y: 39, confidence: 0.35
  Class: person, x: 684, y: 9, confidence: 0.35
  Class: person, x: 642, y: 83, confidence: 0.35
  Class: person, x: 606, y: 100, confidence: 0.34
  Class: person, x: 836, y: 29, confidence: 0.34
