Zone: zone_0_0
  Class: person, x: 145, y: 84, confidence: 0.59
  Class: person, x: 220, y: 90, confidence: 0.45
  Class: person, x: 309, y: 55, confidence: 0.45
  Class: person, x: 249, y: 31, confidence: 0.43
  Class: person, x: 171, y: 95, confidence: 0.42
  Class: person, x: 150, y: 35, confidence: 0.39
  Class: person, x: 312, y: 17, confidence: 0.38
  Class: person, x: 327, y: 61, confidence: 0.35
  Class: person, x: 317, y: 40, confidence: 0.35
  Class: person, x: 175, y: 26, confidence: 0.34
  Class: person, x: 138, y: 3, confidence: 0.34
  Class: person, x: 335, y: 17, confidence: 0.34
  Class: person, x: 263, y: 20, confidence: 0.33
  Class: person, x: 222, y: 44, confidence: 0.33
  Class: person, x: 228, y: 4, confidence: 0.33
  Class: person, x: 37, y: 97, confidence: 0.31
  Class: person, x: 319, y: 47, confidence: 0.31
  Class: person, x: 264, y: 26, confidence: 0.31
  Class: person, x: 13, y: 84, confidence: 0.29
  Class: person, x: 214, y: 78, confidence: 0.29
  Class: person, x: 295, y: 14, confidence: 0.28
  Class: person, x: 193, y: 36, confidence: 0.28
  Class: person, x: 221, y: 12, confidence: 0.27
  Class: person, x: 76, y: 20, confidence: 0.27
  Class: person, x: 258, y: 8, confidence: 0.26
  Class: person, x: 327, y: 81, confidence: 0.26
  Class: person, x: 235, y: 92, confidence: 0.26
  Class: person, x: 202, y: 68, confidence: 0.26
  Class: person, x: 236, y: 11, confidence: 0.25
  Class: person, x: 262, y: 32, confidence: 0.25
  Class: person, x: 52, y: 97, confidence: 0.23
  Class: person, x: 290, y: 23, confidence: 0.23
  Class: person, x: 241, y: 17, confidence: 0.21
  Class: person, x: 100, y: 37, confidence: 0.21
  Class: person, x: 174, y: 9, confidence: 0.2
  Class: person, x: 339, y: 37, confidence: 0.2
  Class: person, x: 131, y: 26, confidence: 0.19
  Class: person, x: 37, y: 85, confidence: 0.19
  Class: person, x: 342, y: 75, confidence: 0.19
  Class: person, x: 197, y: 29, confidence: 0.19
  Class: person, x: 195, y: 87, confidence: 0.19
  Class: person, x: 128, y: 32, confidence: 0.19
  Class: person, x: 339, y: 98, confidence: 0.19
  Class: person, x: 189, y: 46, confidence: 0.18
  Class: person, x: 248, y: 97, confidence: 0.18
