Zone: zone_0_0
  Class: person, x: 308, y: 75, confidence: 0.3
  Class: person, x: 246, y: 86, confidence: 0.3
  Class: person, x: 34, y: 93, confidence: 0.29
  Class: person, x: 294, y: 70, confidence: 0.28
  Class: person, x: 26, y: 64, confidence: 0.26
  Class: person, x: 56, y: 27, confidence: 0.25
  Class: person, x: 316, y: 74, confidence: 0.21
  Class: person, x: 357, y: 92, confidence: 0.21
  Class: person, x: 268, y: 96, confidence: 0.21
  Class: person, x: 265, y: 80, confidence: 0.21
  Class: person, x: 294, y: 93, confidence: 0.2
  Class: person, x: 7, y: 61, confidence: 0.2
  Class: person, x: 271, y: 91, confidence: 0.2
  Class: person, x: 240, y: 78, confidence: 0.19
  Class: person, x: 7, y: 85, confidence: 0.19
  Class: person, x: 64, y: 97, confidence: 0.19
  Class: person, x: 319, y: 6, confidence: 0.18
  Class: person, x: 120, y: 86, confidence: 0.18
  Class: person, x: 277, y: 70, confidence: 0.18
  Class: person, x: 358, y: 75, confidence: 0.18
  Class: person, x: 317, y: 24, confidence: 0.17
  Class: person, x: 265, y: 82, confidence: 0.17
  Class: person, x: 334, y: 75, confidence: 0.17
  Class: person, x: 171, y: 27, confidence: 0.17
  Class: person, x: 298, y: 80, confidence: 0.17
  Class: person, x: 258, y: 94, confidence: 0.17
  Class: person, x: 260, y: 78, confidence: 0.17
  Class: person, x: 310, y: 80, confidence: 0.16
  Class: person, x: 63, y: 83, confidence: 0.16
  Class: person, x: 296, y: 75, confidence: 0.16
  Class: person, x: 327, y: 44, confidence: 0.16
  Class: person, x: 64, y: 68, confidence: 0.15
  Class: person, x: 346, y: 7, confidence: 0.15
  Class: person, x: 335, y: 37, confidence: 0.15
  Class: person, x: 232, y: 84, confidence: 0.15
  Class: person, x: 338, y: 81, confidence: 0.15
  Class: person, x: 319, y: 67, confidence: 0.15
  Class: person, x: 326, y: 80, confidence: 0.14
  Class: person, x: 235, y: 67, confidence: 0.14
  Class: person, x: 353, y: 72, confidence: 0.14
  Class: person, x: 300, y: 88, confidence: 0.13
  Class: person, x: 184, y: 92, confidence: 0.13
  Class: person, x: 358, y: 82, confidence: 0.13
  Class: person, x: 219, y: 88, confidence: 0.13
  Class: person, x: 273, y: 96, confidence: 0.13
  Class: person, x: 123, y: 82, confidence: 0.13
  Class: person, x: 351, y: 78, confidence: 0.13
  Class: person, x: 224, y: 74, confidence: 0.12
  Class: person, x: 207, y: 92, confidence: 0.12
  Class: person, x: 304, y: 80, confidence: 0.12
  Class: person, x: 16, y: 68, confidence: 0.12
  Class: person, x: 348, y: 64, confidence: 0.12
  Class: person, x: 248, y: 50, confidence: 0.12
  Class: person, x: 37, y: 95, confidence: 0.11
  Class: person, x: 178, y: 44, confidence: 0.11
  Class: person, x: 247, y: 82, confidence: 0.11
  Class: person, x: 231, y: 94, confidence: 0.11
  Class: person, x: 96, y: 83, confidence: 0.11
  Class: person, x: 214, y: 46, confidence: 0.11
  Class: person, x: 133, y: 87, confidence: 0.11
  Class: person, x: 352, y: 60, confidence: 0.11
  Class: person, x: 280, y: 74, confidence: 0.11
  Class: person, x: 309, y: 70, confidence: 0.11
  Class: person, x: 82, y: 99, confidence: 0.1
  Class: person, x: 262, y: 74, confidence: 0.1
  Class: person, x: 258, y: 84, confidence: 0.1
  Class: person, x: 280, y: 61, confidence: 0.1
  Class: person, x: 357, y: 88, confidence: 0.1
  Class: person, x: 159, y: 78, confidence: 0.1
  Class: person, x: 128, y: 87, confidence: 0.1
  Class: person, x: 246, y: 44, confidence: 0.1
  Class: person, x: 271, y: 65, confidence: 0.1
  Class: person, x: 238, y: 57, confidence: 0.09
  Class: person, x: 294, y: 79, confidence: 0.09
  Class: person, x: 155, y: 71, confidence: 0.09
  Class: person, x: 262, y: 63, confidence: 0.09
  Class: person, x: 139, y: 88, confidence: 0.09
  Class: person, x: 312, y: 89, confidence: 0.09
  Class: person, x: 327, y: 73, confidence: 0.09
  Class: person, x: 312, y: 97, confidence: 0.09
  Class: person, x: 298, y: 85, confidence: 0.08
  Class: person, x: 284, y: 80, confidence: 0.08
  Class: person, x: 202, y: 90, confidence: 0.08
  Class: person, x: 245, y: 56, confidence: 0.08
  Class: person, x: 348, y: 87, confidence: 0.08
  Class: person, x: 79, y: 89, confidence: 0.08
  Class: person, x: 357, y: 14, confidence: 0.08
  Class: person, x: 308, y: 67, confidence: 0.08

Zone: zone_0_1
  Class: person, x: 780, y: 80, confidence: 0.53
  Class: person, x: 775, y: 78, confidence: 0.49
  Class: person, x: 814, y: 66, confidence: 0.42
  Class: person, x: 810, y: 70, confidence: 0.4
  Class: person, x: 810, y: 74, confidence: 0.39
  Class: person, x: 796, y: 78, confidence: 0.39
  Class: person, x: 814, y: 78, confidence: 0.34
  Class: person, x: 820, y: 81, confidence: 0.34
  Class: person, x: 797, y: 64, confidence: 0.34
  Class: person, x: 792, y: 75, confidence: 0.33
  Class: person, x: 616, y: 67, confidence: 0.33
  Class: person, x: 802, y: 86, confidence: 0.32
  Class: person, x: 792, y: 82, confidence: 0.31
  Class: person, x: 779, y: 83, confidence: 0.3
  Class: person, x: 805, y: 87, confidence: 0.3
  Class: person, x: 598, y: 90, confidence: 0.3
  Class: person, x: 810, y: 85, confidence: 0.3
  Class: person, x: 787, y: 72, confidence: 0.27
  Class: person, x: 796, y: 86, confidence: 0.26
  Class: person, x: 547, y: 16, confidence: 0.26
  Class: person, x: 811, y: 80, confidence: 0.26
  Class: person, x: 801, y: 79, confidence: 0.25
  Class: person, x: 792, y: 72, confidence: 0.24
  Class: person, x: 765, y: 90, confidence: 0.24
  Class: person, x: 820, y: 78, confidence: 0.24
  Class: person, x: 818, y: 84, confidence: 0.24
  Class: person, x: 814, y: 90, confidence: 0.24
  Class: person, x: 772, y: 81, confidence: 0.23
  Class: person, x: 622, y: 62, confidence: 0.23
  Class: person, x: 769, y: 74, confidence: 0.22
  Class: person, x: 829, y: 92, confidence: 0.22
  Class: person, x: 790, y: 85, confidence: 0.22
  Class: person, x: 803, y: 91, confidence: 0.22
  Class: person, x: 830, y: 66, confidence: 0.21
  Class: person, x: 733, y: 57, confidence: 0.21
  Class: person, x: 769, y: 88, confidence: 0.21
  Class: person, x: 787, y: 68, confidence: 0.21
  Class: person, x: 783, y: 90, confidence: 0.21
  Class: person, x: 786, y: 88, confidence: 0.21
  Class: person, x: 801, y: 74, confidence: 0.2
  Class: person, x: 823, y: 75, confidence: 0.2
  Class: person, x: 754, y: 67, confidence: 0.2
  Class: person, x: 626, y: 6, confidence: 0.19
  Class: person, x: 829, y: 86, confidence: 0.19
  Class: person, x: 505, y: 65, confidence: 0.19
  Class: person, x: 829, y: 77, confidence: 0.18
  Class: person, x: 834, y: 86, confidence: 0.17
  Class: person, x: 504, y: 52, confidence: 0.17
  Class: person, x: 774, y: 85, confidence: 0.17
  Class: person, x: 805, y: 84, confidence: 0.17
  Class: person, x: 743, y: 54, confidence: 0.16
  Class: person, x: 576, y: 87, confidence: 0.16
  Class: person, x: 756, y: 90, confidence: 0.16
  Class: person, x: 482, y: 78, confidence: 0.16
  Class: person, x: 582, y: 86, confidence: 0.16
  Class: person, x: 803, y: 63, confidence: 0.15
  Class: person, x: 546, y: 88, confidence: 0.15
  Class: person, x: 582, y: 81, confidence: 0.15
  Class: person, x: 592, y: 89, confidence: 0.15
  Class: person, x: 726, y: 19, confidence: 0.15
  Class: person, x: 572, y: 81, confidence: 0.15
  Class: person, x: 636, y: 64, confidence: 0.15
  Class: person, x: 528, y: 56, confidence: 0.15
  Class: person, x: 783, y: 72, confidence: 0.15
  Class: person, x: 820, y: 88, confidence: 0.14
  Class: person, x: 575, y: 78, confidence: 0.14
  Class: person, x: 599, y: 66, confidence: 0.14
  Class: person, x: 676, y: 80, confidence: 0.14
  Class: person, x: 504, y: 72, confidence: 0.14
  Class: person, x: 755, y: 70, confidence: 0.14
  Class: person, x: 838, y: 64, confidence: 0.14
  Class: person, x: 747, y: 63, confidence: 0.14
  Class: person, x: 490, y: 78, confidence: 0.14
