Zone: zone_0_0
  Class: person, x: 342, y: 56, confidence: 0.41
  Class: person, x: 206, y: 60, confidence: 0.4
  Class: person, x: 44, y: 98, confidence: 0.38
  Class: person, x: 297, y: 74, confidence: 0.37
  Class: person, x: 302, y: 63, confidence: 0.37
  Class: person, x: 33, y: 81, confidence: 0.36
  Class: person, x: 79, y: 48, confidence: 0.35
  Class: person, x: 295, y: 32, confidence: 0.3
  Class: person, x: 253, y: 88, confidence: 0.3
  Class: person, x: 73, y: 71, confidence: 0.3
  Class: person, x: 173, y: 59, confidence: 0.3
  Class: person, x: 42, y: 90, confidence: 0.29
  Class: person, x: 294, y: 49, confidence: 0.27
  Class: person, x: 302, y: 87, confidence: 0.26
  Class: person, x: 244, y: 34, confidence: 0.26
  Class: person, x: 135, y: 72, confidence: 0.26
  Class: person, x: 67, y: 47, confidence: 0.25
  Class: person, x: 334, y: 79, confidence: 0.25
  Class: person, x: 340, y: 89, confidence: 0.25
  Class: person, x: 263, y: 44, confidence: 0.24
  Class: person, x: 351, y: 67, confidence: 0.23
  Class: person, x: 323, y: 62, confidence: 0.23
  Class: person, x: 236, y: 90, confidence: 0.22
  Class: person, x: 322, y: 43, confidence: 0.22
  Class: person, x: 35, y: 53, confidence: 0.22
  Class: person, x: 203, y: 90, confidence: 0.22
  Class: person, x: 330, y: 51, confidence: 0.22
  Class: person, x: 50, y: 79, confidence: 0.22
  Class: person, x: 299, y: 11, confidence: 0.22
  Class: person, x: 182, y: 51, confidence: 0.21
  Class: person, x: 353, y: 100, confidence: 0.21
  Class: person, x: 299, y: 22, confidence: 0.21
  Class: person, x: 240, y: 78, confidence: 0.2
  Class: person, x: 318, y: 90, confidence: 0.2
  Class: person, x: 347, y: 74, confidence: 0.2
  Class: person, x: 323, y: 24, confidence: 0.2
  Class: person, x: 126, y: 73, confidence: 0.2
  Class: person, x: 84, y: 39, confidence: 0.19
  Class: person, x: 89, y: 76, confidence: 0.19
  Class: person, x: 42, y: 48, confidence: 0.18
  Class: person, x: 199, y: 97, confidence: 0.18
  Class: person, x: 117, y: 80, confidence: 0.18
  Class: person, x: 20, y: 90, confidence: 0.18
  Class: person, x: 95, y: 48, confidence: 0.18
  Class: person, x: 75, y: 62, confidence: 0.18
  Class: person, x: 221, y: 62, confidence: 0.18
  Class: person, x: 76, y: 77, confidence: 0.17
  Class: person, x: 253, y: 96, confidence: 0.17
  Class: person, x: 344, y: 46, confidence: 0.17
  Class: person, x: 118, y: 52, confidence: 0.17
  Class: person, x: 157, y: 67, confidence: 0.17
  Class: person, x: 284, y: 78, confidence: 0.16
  Class: person, x: 230, y: 85, confidence: 0.16
  Class: person, x: 331, y: 63, confidence: 0.16
  Class: person, x: 117, y: 97, confidence: 0.16
  Class: person, x: 85, y: 87, confidence: 0.15
  Class: person, x: 3, y: 97, confidence: 0.15
  Class: person, x: 81, y: 100, confidence: 0.15
  Class: person, x: 101, y: 73, confidence: 0.15
  Class: person, x: 267, y: 96, confidence: 0.15
  Class: person, x: 101, y: 94, confidence: 0.15
  Class: person, x: 27, y: 58, confidence: 0.14
  Class: person, x: 31, y: 50, confidence: 0.14
  Class: person, x: 306, y: 73, confidence: 0.14
  Class: person, x: 67, y: 81, confidence: 0.14
  Class: person, x: 272, y: 25, confidence: 0.14
  Class: person, x: 116, y: 72, confidence: 0.14
  Class: person, x: 57, y: 75, confidence: 0.14
  Class: person, x: 285, y: 2, confidence: 0.13
  Class: person, x: 315, y: 24, confidence: 0.13
  Class: person, x: 3, y: 92, confidence: 0.13
  Class: person, x: 13, y: 46, confidence: 0.13
  Class: person, x: 78, y: 84, confidence: 0.13
  Class: person, x: 68, y: 97, confidence: 0.13
  Class: person, x: 51, y: 69, confidence: 0.13
  Class: person, x: 111, y: 81, confidence: 0.13
  Class: person, x: 18, y: 56, confidence: 0.13
  Class: person, x: 205, y: 74, confidence: 0.13
  Class: person, x: 294, y: 94, confidence: 0.13
  Class: person, x: 351, y: 16, confidence: 0.13
  Class: person, x: 264, y: 76, confidence: 0.12
  Class: person, x: 6, y: 55, confidence: 0.12
  Class: person, x: 340, y: 68, confidence: 0.12
  Class: person, x: 313, y: 100, confidence: 0.12
  Class: person, x: 340, y: 63, confidence: 0.12
  Class: person, x: 313, y: 60, confidence: 0.12
  Class: person, x: 333, y: 25, confidence: 0.12
  Class: person, x: 133, y: 86, confidence: 0.12
  Class: person, x: 106, y: 45, confidence: 0.12
  Class: person, x: 40, y: 62, confidence: 0.12
  Class: person, x: 286, y: 59, confidence: 0.12
  Class: person, x: 97, y: 85, confidence: 0.11
  Class: person, x: 136, y: 60, confidence: 0.11
  Class: person, x: 327, y: 98, confidence: 0.11
  Class: person, x: 173, y: 50, confidence: 0.11
  Class: person, x: 83, y: 77, confidence: 0.11
  Class: person, x: 358, y: 74, confidence: 0.11
  Class: person, x: 284, y: 69, confidence: 0.11
  Class: person, x: 277, y: 48, confidence: 0.11
  Class: person, x: 209, y: 52, confidence: 0.1
  Class: person, x: 127, y: 80, confidence: 0.1
  Class: person, x: 2, y: 89, confidence: 0.1
  Class: person, x: 44, y: 68, confidence: 0.1
  Class: person, x: 256, y: 5, confidence: 0.1
  Class: person, x: 243, y: 9, confidence: 0.1
  Class: person, x: 87, y: 92, confidence: 0.1
  Class: person, x: 276, y: 90, confidence: 0.09
  Class: person, x: 107, y: 42, confidence: 0.09
  Class: person, x: 344, y: 26, confidence: 0.09
  Class: person, x: 32, y: 63, confidence: 0.09
  Class: person, x: 218, y: 87, confidence: 0.09
  Class: person, x: 294, y: 9, confidence: 0.09
  Class: person, x: 318, y: 70, confidence: 0.09
  Class: person, x: 46, y: 44, confidence: 0.09
  Class: person, x: 267, y: 37, confidence: 0.09
  Class: person, x: 222, y: 73, confidence: 0.09
  Class: person, x: 14, y: 65, confidence: 0.09
  Class: person, x: 186, y: 77, confidence: 0.09
  Class: person, x: 13, y: 62, confidence: 0.09
  Class: person, x: 176, y: 79, confidence: 0.09
  Class: person, x: 240, y: 57, confidence: 0.09
  Class: person, x: 190, y: 74, confidence: 0.08
  Class: person, x: 101, y: 38, confidence: 0.08
  Class: person, x: 353, y: 70, confidence: 0.08
  Class: person, x: 16, y: 74, confidence: 0.08
  Class: person, x: 280, y: 60, confidence: 0.08
  Class: person, x: 159, y: 54, confidence: 0.08
  Class: person, x: 277, y: 11, confidence: 0.08
  Class: person, x: 269, y: 99, confidence: 0.08
  Class: person, x: 210, y: 93, confidence: 0.08
  Class: person, x: 280, y: 86, confidence: 0.08
  Class: person, x: 89, y: 98, confidence: 0.08
  Class: person, x: 101, y: 64, confidence: 0.08
  Class: person, x: 56, y: 92, confidence: 0.08

Zone: zone_0_1
  Class: person, x: 817, y: 91, confidence: 0.52
  Class: person, x: 800, y: 98, confidence: 0.48
  Class: person, x: 775, y: 90, confidence: 0.48
  Class: person, x: 829, y: 90, confidence: 0.41
  Class: person, x: 640, y: 89, confidence: 0.41
  Class: person, x: 567, y: 25, confidence: 0.4
  Class: person, x: 677, y: 91, confidence: 0.39
  Class: person, x: 787, y: 76, confidence: 0.38
  Class: person, x: 734, y: 80, confidence: 0.38
  Class: person, x: 799, y: 79, confidence: 0.37
  Class: person, x: 772, y: 97, confidence: 0.36
  Class: person, x: 509, y: 99, confidence: 0.35
  Class: person, x: 807, y: 97, confidence: 0.35
  Class: person, x: 816, y: 95, confidence: 0.34
  Class: person, x: 753, y: 77, confidence: 0.34
  Class: person, x: 620, y: 91, confidence: 0.34
  Class: person, x: 769, y: 85, confidence: 0.34
  Class: person, x: 702, y: 92, confidence: 0.34
  Class: person, x: 814, y: 100, confidence: 0.34
  Class: person, x: 802, y: 92, confidence: 0.33
  Class: person, x: 792, y: 98, confidence: 0.33
  Class: person, x: 707, y: 99, confidence: 0.32
  Class: person, x: 487, y: 50, confidence: 0.31
  Class: person, x: 808, y: 77, confidence: 0.31
  Class: person, x: 783, y: 97, confidence: 0.31
  Class: person, x: 592, y: 61, confidence: 0.31
  Class: person, x: 745, y: 84, confidence: 0.31
  Class: person, x: 830, y: 100, confidence: 0.3
  Class: person, x: 669, y: 94, confidence: 0.29
  Class: person, x: 609, y: 95, confidence: 0.29
  Class: person, x: 791, y: 90, confidence: 0.28
  Class: person, x: 756, y: 51, confidence: 0.28
  Class: person, x: 656, y: 100, confidence: 0.27
  Class: person, x: 694, y: 85, confidence: 0.27
  Class: person, x: 694, y: 23, confidence: 0.27
  Class: person, x: 760, y: 93, confidence: 0.26
  Class: person, x: 635, y: 98, confidence: 0.26
  Class: person, x: 724, y: 100, confidence: 0.26
  Class: person, x: 727, y: 85, confidence: 0.26
  Class: person, x: 696, y: 98, confidence: 0.25
  Class: person, x: 733, y: 92, confidence: 0.25
  Class: person, x: 838, y: 95, confidence: 0.24
  Class: person, x: 757, y: 82, confidence: 0.24
  Class: person, x: 746, y: 100, confidence: 0.24
  Class: person, x: 510, y: 95, confidence: 0.24
  Class: person, x: 758, y: 98, confidence: 0.23
  Class: person, x: 577, y: 99, confidence: 0.23
  Class: person, x: 795, y: 83, confidence: 0.23
  Class: person, x: 679, y: 97, confidence: 0.22
  Class: person, x: 642, y: 73, confidence: 0.22
  Class: person, x: 836, y: 86, confidence: 0.22
  Class: person, x: 580, y: 56, confidence: 0.22
  Class: person, x: 540, y: 46, confidence: 0.22
  Class: person, x: 751, y: 89, confidence: 0.21
  Class: person, x: 672, y: 55, confidence: 0.21
  Class: person, x: 643, y: 62, confidence: 0.21
  Class: person, x: 632, y: 88, confidence: 0.21
  Class: person, x: 719, y: 78, confidence: 0.2
  Class: person, x: 645, y: 58, confidence: 0.2
  Class: person, x: 518, y: 91, confidence: 0.2
  Class: person, x: 799, y: 68, confidence: 0.2
  Class: person, x: 657, y: 87, confidence: 0.2
  Class: person, x: 585, y: 85, confidence: 0.2
  Class: person, x: 545, y: 100, confidence: 0.2
  Class: person, x: 809, y: 69, confidence: 0.19
  Class: person, x: 524, y: 98, confidence: 0.19
  Class: person, x: 529, y: 43, confidence: 0.19
  Class: person, x: 815, y: 68, confidence: 0.19
  Class: person, x: 674, y: 18, confidence: 0.18
  Class: person, x: 715, y: 84, confidence: 0.18
