Zone: zone_0_0
  Class: person, x: 247, y: 73, confidence: 0.36
  Class: person, x: 250, y: 66, confidence: 0.27
  Class: person, x: 338, y: 7, confidence: 0.26
  Class: person, x: 260, y: 74, confidence: 0.25
  Class: person, x: 311, y: 28, confidence: 0.25
  Class: person, x: 282, y: 49, confidence: 0.25
  Class: person, x: 342, y: 55, confidence: 0.25
  Class: person, x: 299, y: 58, confidence: 0.24
  Class: person, x: 285, y: 96, confidence: 0.22
  Class: person, x: 40, y: 84, confidence: 0.22
  Class: person, x: 305, y: 19, confidence: 0.22
  Class: person, x: 11, y: 85, confidence: 0.21
  Class: person, x: 172, y: 91, confidence: 0.21
  Class: person, x: 130, y: 62, confidence: 0.2
  Class: person, x: 167, y: 92, confidence: 0.2
  Class: person, x: 97, y: 93, confidence: 0.2
  Class: person, x: 309, y: 41, confidence: 0.18
  Class: person, x: 339, y: 63, confidence: 0.18
  Class: person, x: 120, y: 61, confidence: 0.18
  Class: person, x: 297, y: 12, confidence: 0.18
  Class: person, x: 298, y: 46, confidence: 0.17
  Class: person, x: 312, y: 61, confidence: 0.17
  Class: person, x: 301, y: 14, confidence: 0.17
  Class: person, x: 74, y: 55, confidence: 0.16
  Class: person, x: 144, y: 66, confidence: 0.16
  Class: person, x: 355, y: 39, confidence: 0.16
  Class: person, x: 327, y: 29, confidence: 0.16
  Class: person, x: 76, y: 1, confidence: 0.16
  Class: person, x: 258, y: 66, confidence: 0.16
  Class: person, x: 208, y: 4, confidence: 0.15
  Class: person, x: 41, y: 100, confidence: 0.15
  Class: person, x: 156, y: 72, confidence: 0.14
  Class: person, x: 217, y: 71, confidence: 0.14
  Class: person, x: 156, y: 76, confidence: 0.14
  Class: person, x: 202, y: 66, confidence: 0.14
  Class: person, x: 221, y: 65, confidence: 0.14
  Class: person, x: 124, y: 83, confidence: 0.14
  Class: person, x: 350, y: 18, confidence: 0.14
  Class: person, x: 303, y: 49, confidence: 0.13
  Class: person, x: 42, y: 4, confidence: 0.13
  Class: person, x: 276, y: 71, confidence: 0.13
  Class: person, x: 286, y: 100, confidence: 0.13
  Class: person, x: 212, y: 69, confidence: 0.13
  Class: person, x: 304, y: 52, confidence: 0.13
  Class: person, x: 347, y: 42, confidence: 0.13
  Class: person, x: 244, y: 97, confidence: 0.13
  Class: person, x: 346, y: 38, confidence: 0.13
  Class: person, x: 130, y: 88, confidence: 0.13
  Class: person, x: 10, y: 77, confidence: 0.13
  Class: person, x: 17, y: 94, confidence: 0.12
  Class: person, x: 282, y: 13, confidence: 0.12
  Class: person, x: 33, y: 76, confidence: 0.12
