Zone: zone_0_0
  Class: person, x: 291, y: 32, confidence: 0.52
  Class: person, x: 269, y: 74, confidence: 0.47
  Class: person, x: 262, y: 32, confidence: 0.46
  Class: person, x: 281, y: 45, confidence: 0.45
  Class: person, x: 273, y: 58, confidence: 0.45
  Class: person, x: 174, y: 75, confidence: 0.43
  Class: person, x: 298, y: 44, confidence: 0.41
  Class: person, x: 226, y: 82, confidence: 0.4
  Class: person, x: 306, y: 38, confidence: 0.39
  Class: person, x: 204, y: 75, confidence: 0.39
  Class: person, x: 340, y: 30, confidence: 0.39
  Class: person, x: 328, y: 53, confidence: 0.37
  Class: person, x: 236, y: 81, confidence: 0.37
  Class: person, x: 311, y: 68, confidence: 0.36
  Class: person, x: 307, y: 99, confidence: 0.35
  Class: person, x: 272, y: 54, confidence: 0.35
  Class: person, x: 312, y: 27, confidence: 0.33
  Class: person, x: 299, y: 81, confidence: 0.32
  Class: person, x: 238, y: 58, confidence: 0.31
  Class: person, x: 299, y: 31, confidence: 0.31
  Class: person, x: 227, y: 47, confidence: 0.29
  Class: person, x: 254, y: 60, confidence: 0.29
  Class: person, x: 155, y: 42, confidence: 0.29
  Class: person, x: 342, y: 57, confidence: 0.28
  Class: person, x: 155, y: 57, confidence: 0.28
  Class: person, x: 198, y: 11, confidence: 0.28
  Class: person, x: 267, y: 44, confidence: 0.28
  Class: person, x: 241, y: 42, confidence: 0.27
  Class: person, x: 307, y: 86, confidence: 0.27
  Class: person, x: 328, y: 39, confidence: 0.27
  Class: person, x: 5, y: 52, confidence: 0.26
  Class: person, x: 287, y: 72, confidence: 0.26
  Class: person, x: 29, y: 66, confidence: 0.25
  Class: person, x: 308, y: 52, confidence: 0.25
  Class: person, x: 185, y: 82, confidence: 0.25
  Class: person, x: 266, y: 66, confidence: 0.24
  Class: person, x: 310, y: 82, confidence: 0.24
  Class: person, x: 128, y: 60, confidence: 0.24
  Class: person, x: 328, y: 70, confidence: 0.21
  Class: person, x: 238, y: 63, confidence: 0.21
  Class: person, x: 163, y: 54, confidence: 0.21
  Class: person, x: 188, y: 71, confidence: 0.21
  Class: person, x: 292, y: 56, confidence: 0.2
  Class: person, x: 10, y: 26, confidence: 0.2
  Class: person, x: 91, y: 27, confidence: 0.2
  Class: person, x: 104, y: 43, confidence: 0.2
  Class: person, x: 184, y: 86, confidence: 0.19
  Class: person, x: 30, y: 27, confidence: 0.19
  Class: person, x: 120, y: 39, confidence: 0.19
  Class: person, x: 56, y: 32, confidence: 0.18
  Class: person, x: 345, y: 17, confidence: 0.18
  Class: person, x: 147, y: 69, confidence: 0.18
  Class: person, x: 193, y: 98, confidence: 0.18
  Class: person, x: 21, y: 58, confidence: 0.18
  Class: person, x: 258, y: 86, confidence: 0.17
  Class: person, x: 311, y: 10, confidence: 0.17
  Class: person, x: 289, y: 1, confidence: 0.17
  Class: person, x: 53, y: 62, confidence: 0.16
  Class: person, x: 145, y: 97, confidence: 0.16
  Class: person, x: 254, y: 67, confidence: 0.16
  Class: person, x: 304, y: 45, confidence: 0.16
  Class: person, x: 332, y: 83, confidence: 0.15
  Class: person, x: 9, y: 60, confidence: 0.15
  Class: person, x: 287, y: 85, confidence: 0.15
  Class: person, x: 3, y: 71, confidence: 0.15
  Class: person, x: 172, y: 87, confidence: 0.15
  Class: person, x: 54, y: 37, confidence: 0.15
  Class: person, x: 67, y: 77, confidence: 0.15
  Class: person, x: 57, y: 100, confidence: 0.15
  Class: person, x: 218, y: 76, confidence: 0.15
  Class: person, x: 201, y: 81, confidence: 0.14
  Class: person, x: 32, y: 79, confidence: 0.14
  Class: person, x: 6, y: 43, confidence: 0.14
  Class: person, x: 284, y: 64, confidence: 0.14
  Class: person, x: 222, y: 71, confidence: 0.14
  Class: person, x: 48, y: 20, confidence: 0.14
  Class: person, x: 141, y: 77, confidence: 0.14
  Class: person, x: 224, y: 19, confidence: 0.14
  Class: person, x: 125, y: 31, confidence: 0.13
  Class: person, x: 327, y: 17, confidence: 0.13
  Class: person, x: 172, y: 69, confidence: 0.13
  Class: person, x: 210, y: 70, confidence: 0.13
  Class: person, x: 252, y: 78, confidence: 0.13
  Class: person, x: 15, y: 69, confidence: 0.13
  Class: person, x: 272, y: 12, confidence: 0.13
  Class: person, x: 302, y: 6, confidence: 0.13
  Class: person, x: 286, y: 19, confidence: 0.13
  Class: person, x: 4, y: 77, confidence: 0.13
  Class: person, x: 278, y: 98, confidence: 0.13
  Class: person, x: 319, y: 7, confidence: 0.13
  Class: person, x: 160, y: 88, confidence: 0.13
  Class: person, x: 226, y: 8, confidence: 0.12
  Class: person, x: 39, y: 57, confidence: 0.12
  Class: person, x: 213, y: 85, confidence: 0.12
  Class: person, x: 336, y: 9, confidence: 0.12
  Class: person, x: 336, y: 98, confidence: 0.12
  Class: person, x: 157, y: 96, confidence: 0.12
  Class: person, x: 125, y: 95, confidence: 0.12
  Class: person, x: 69, y: 69, confidence: 0.12
  Class: person, x: 142, y: 61, confidence: 0.12
  Class: person, x: 3, y: 35, confidence: 0.12
  Class: person, x: 241, y: 28, confidence: 0.11
  Class: person, x: 240, y: 15, confidence: 0.11
  Class: person, x: 229, y: 39, confidence: 0.11
  Class: person, x: 217, y: 5, confidence: 0.11
  Class: person, x: 312, y: 16, confidence: 0.11
  Class: person, x: 6, y: 90, confidence: 0.11
  Class: person, x: 311, y: 3, confidence: 0.11
  Class: person, x: 7, y: 81, confidence: 0.11
  Class: person, x: 178, y: 61, confidence: 0.11
  Class: person, x: 168, y: 42, confidence: 0.1
  Class: person, x: 295, y: 100, confidence: 0.1
  Class: person, x: 322, y: 2, confidence: 0.1
  Class: person, x: 43, y: 43, confidence: 0.1
  Class: person, x: 227, y: 74, confidence: 0.1
  Class: person, x: 43, y: 24, confidence: 0.1
  Class: person, x: 225, y: 13, confidence: 0.09
  Class: person, x: 93, y: 79, confidence: 0.09
  Class: person, x: 16, y: 97, confidence: 0.09
  Class: person, x: 233, y: 70, confidence: 0.09
  Class: person, x: 146, y: 81, confidence: 0.09
  Class: person, x: 186, y: 64, confidence: 0.09
  Class: person, x: 297, y: 12, confidence: 0.09
  Class: person, x: 358, y: 74, confidence: 0.09
  Class: person, x: 68, y: 72, confidence: 0.09
  Class: person, x: 29, y: 33, confidence: 0.09
  Class: person, x: 252, y: 99, confidence: 0.09
  Class: person, x: 34, y: 84, confidence: 0.09
  Class: person, x: 37, y: 69, confidence: 0.09
  Class: person, x: 221, y: 25, confidence: 0.09
  Class: person, x: 285, y: 100, confidence: 0.09
  Class: person, x: 25, y: 90, confidence: 0.09
  Class: person, x: 124, y: 45, confidence: 0.09
  Class: person, x: 158, y: 32, confidence: 0.08
  Class: person, x: 178, y: 101, confidence: 0.08
  Class: person, x: 43, y: 94, confidence: 0.08
  Class: person, x: 266, y: 96, confidence: 0.08
  Class: person, x: 222, y: 86, confidence: 0.08
  Class: person, x: 16, y: 79, confidence: 0.08
