Zone: zone_0_0
  Class: person, x: 249, y: 76, confidence: 0.44
  Class: person, x: 8, y: 16, confidence: 0.39
  Class: person, x: 202, y: 19, confidence: 0.36
  Class: person, x: 223, y: 8, confidence: 0.34
  Class: person, x: 58, y: 60, confidence: 0.32
  Class: person, x: 331, y: 55, confidence: 0.31
  Class: person, x: 130, y: 30, confidence: 0.3
  Class: person, x: 247, y: 24, confidence: 0.28
  Class: person, x: 220, y: 21, confidence: 0.25
  Class: person, x: 292, y: 26, confidence: 0.24
  Class: person, x: 333, y: 11, confidence: 0.21
  Class: person, x: 152, y: 69, confidence: 0.21
  Class: person, x: 220, y: 42, confidence: 0.21
  Class: person, x: 169, y: 72, confidence: 0.2
  Class: person, x: 76, y: 14, confidence: 0.2
  Class: person, x: 58, y: 14, confidence: 0.19
  Class: person, x: 4, y: 82, confidence: 0.18
  Class: person, x: 256, y: 37, confidence: 0.18
  Class: person, x: 287, y: 8, confidence: 0.18
  Class: person, x: 276, y: 32, confidence: 0.18
  Class: person, x: 175, y: 42, confidence: 0.17
  Class: person, x: 199, y: 42, confidence: 0.16
  Class: person, x: 184, y: 5, confidence: 0.15
  Class: person, x: 72, y: 69, confidence: 0.14
  Class: person, x: 177, y: 33, confidence: 0.14
  Class: person, x: 280, y: 5, confidence: 0.13
  Class: person, x: 130, y: 39, confidence: 0.12
  Class: person, x: 28, y: 66, confidence: 0.12
  Class: person, x: 186, y: 32, confidence: 0.12
  Class: person, x: 267, y: 17, confidence: 0.12
  Class: person, x: 357, y: 1, confidence: 0.11
  Class: person, x: 355, y: 5, confidence: 0.11
  Class: person, x: 315, y: 11, confidence: 0.11
  Class: person, x: 138, y: 43, confidence: 0.11
  Class: person, x: 150, y: 43, confidence: 0.11
  Class: person, x: 139, y: 56, confidence: 0.11
  Class: person, x: 119, y: 13, confidence: 0.1
  Class: person, x: 236, y: 36, confidence: 0.1
  Class: person, x: 145, y: 22, confidence: 0.1
  Class: person, x: 36, y: 92, confidence: 0.1
  Class: person, x: 193, y: 44, confidence: 0.1
  Class: person, x: 6, y: 27, confidence: 0.09
  Class: person, x: 10, y: 57, confidence: 0.09
  Class: person, x: 184, y: 55, confidence: 0.09
  Class: person, x: 112, y: 40, confidence: 0.09
  Class: person, x: 253, y: 54, confidence: 0.09
  Class: person, x: 357, y: 10, confidence: 0.08

Zone: zone_0_1
  Class: person, x: 762, y: 16, confidence: 0.63
  Class: person, x: 730, y: 22, confidence: 0.54
  Class: person, x: 776, y: 83, confidence: 0.5
  Class: person, x: 655, y: 20, confidence: 0.48
  Class: person, x: 485, y: 89, confidence: 0.45
  Class: person, x: 742, y: 43, confidence: 0.44
  Class: person, x: 729, y: 99, confidence: 0.42
  Class: person, x: 729, y: 10, confidence: 0.42
  Class: person, x: 787, y: 11, confidence: 0.4
  Class: person, x: 596, y: 22, confidence: 0.4
  Class: person, x: 810, y: 3, confidence: 0.39
  Class: person, x: 636, y: 78, confidence: 0.38
  Class: person, x: 789, y: 46, confidence: 0.37
  Class: person, x: 515, y: 98, confidence: 0.37
  Class: person, x: 810, y: 76, confidence: 0.36
  Class: person, x: 805, y: 45, confidence: 0.36
  Class: person, x: 699, y: 19, confidence: 0.35
  Class: person, x: 771, y: 47, confidence: 0.33
  Class: person, x: 682, y: 5, confidence: 0.32
  Class: person, x: 790, y: 3, confidence: 0.31
  Class: person, x: 819, y: 46, confidence: 0.31
  Class: person, x: 754, y: 85, confidence: 0.29
  Class: person, x: 701, y: 84, confidence: 0.28
  Class: person, x: 765, y: 59, confidence: 0.28
  Class: person, x: 634, y: 7, confidence: 0.28
  Class: person, x: 752, y: 97, confidence: 0.28
  Class: person, x: 548, y: 96, confidence: 0.27
  Class: person, x: 514, y: 71, confidence: 0.27
  Class: person, x: 623, y: 22, confidence: 0.26
  Class: person, x: 786, y: 30, confidence: 0.26
  Class: person, x: 505, y: 57, confidence: 0.26
  Class: person, x: 828, y: 8, confidence: 0.25
  Class: person, x: 558, y: 28, confidence: 0.24
  Class: person, x: 686, y: 72, confidence: 0.24
  Class: person, x: 642, y: 42, confidence: 0.24
  Class: person, x: 738, y: 2, confidence: 0.24
  Class: person, x: 534, y: 60, confidence: 0.23
  Class: person, x: 758, y: 7, confidence: 0.22
  Class: person, x: 715, y: 10, confidence: 0.22
  Class: person, x: 603, y: 6, confidence: 0.22
  Class: person, x: 560, y: 17, confidence: 0.22
  Class: person, x: 744, y: 63, confidence: 0.21
  Class: person, x: 685, y: 65, confidence: 0.21
  Class: person, x: 585, y: 65, confidence: 0.2
  Class: person, x: 735, y: 30, confidence: 0.2
  Class: person, x: 610, y: 65, confidence: 0.19
  Class: person, x: 675, y: 78, confidence: 0.19
  Class: person, x: 574, y: 65, confidence: 0.18
  Class: person, x: 547, y: 57, confidence: 0.18
  Class: person, x: 482, y: 4, confidence: 0.18
  Class: person, x: 486, y: 50, confidence: 0.18
  Class: person, x: 768, y: 2, confidence: 0.18
  Class: person, x: 830, y: 62, confidence: 0.18
  Class: person, x: 637, y: 13, confidence: 0.18
  Class: person, x: 594, y: 12, confidence: 0.17
  Class: person, x: 627, y: 61, confidence: 0.17
  Class: person, x: 717, y: 60, confidence: 0.16
  Class: person, x: 660, y: 85, confidence: 0.16
  Class: person, x: 482, y: 12, confidence: 0.15
  Class: person, x: 711, y: 29, confidence: 0.15
  Class: person, x: 600, y: 65, confidence: 0.15
  Class: person, x: 608, y: 39, confidence: 0.15
  Class: person, x: 663, y: 68, confidence: 0.15
  Class: person, x: 779, y: 63, confidence: 0.15
  Class: person, x: 838, y: 20, confidence: 0.14
  Class: person, x: 744, y: 83, confidence: 0.13
  Class: person, x: 652, y: 2, confidence: 0.13
  Class: person, x: 600, y: 81, confidence: 0.13
  Class: person, x: 588, y: 88, confidence: 0.12
  Class: person, x: 669, y: 9, confidence: 0.12
  Class: person, x: 810, y: 16, confidence: 0.12
  Class: person, x: 748, y: 51, confidence: 0.12
  Class: person, x: 556, y: 48, confidence: 0.12
  Class: person, x: 834, y: 32, confidence: 0.12
  Class: person, x: 642, y: 95, confidence: 0.11
  Class: person, x: 801, y: 62, confidence: 0.11
  Class: person, x: 612, y: 92, confidence: 0.11
  Class: person, x: 612, y: 60, confidence: 0.11
  Class: person, x: 502, y: 1, confidence: 0.11
  Class: person, x: 644, y: 50, confidence: 0.1
  Class: person, x: 523, y: 48, confidence: 0.1
  Class: person, x: 584, y: 1, confidence: 0.09
  Class: person, x: 519, y: 6, confidence: 0.09
  Class: person, x: 658, y: 92, confidence: 0.09
  Class: person, x: 500, y: 23, confidence: 0.09
  Class: person, x: 562, y: 4, confidence: 0.09
  Class: person, x: 580, y: 97, confidence: 0.09
  Class: person, x: 810, y: 95, confidence: 0.09
  Class: person, x: 563, y: 73, confidence: 0.09
  Class: person, x: 833, y: 71, confidence: 0.09
  Class: person, x: 751, y: 70, confidence: 0.09
  Class: person, x: 566, y: 21, confidence: 0.08
  Class: person, x: 517, y: 58, confidence: 0.08

Zone: zone_0_2
  Class: person, x: 1243, y: 19, confidence: 0.55
  Class: person, x: 1014, y: 28, confidence: 0.53
  Class: person, x: 990, y: 5, confidence: 0.52
  Class: person, x: 1035, y: 9, confidence: 0.51
  Class: person, x: 1105, y: 50, confidence: 0.51
  Class: person, x: 990, y: 20, confidence: 0.5
  Class: person, x: 1062, y: 38, confidence: 0.49
  Class: person, x: 1015, y: 8, confidence: 0.44
  Class: person, x: 1020, y: 88, confidence: 0.43
  Class: person, x: 1228, y: 19, confidence: 0.42
  Class: person, x: 1080, y: 4, confidence: 0.42
  Class: person, x: 1046, y: 36, confidence: 0.41
  Class: person, x: 1237, y: 32, confidence: 0.4
  Class: person, x: 1044, y: 2, confidence: 0.39
  Class: person, x: 1219, y: 30, confidence: 0.39
  Class: person, x: 1238, y: 11, confidence: 0.39
  Class: person, x: 1072, y: 45, confidence: 0.38
  Class: person, x: 1235, y: 2, confidence: 0.38
  Class: person, x: 1208, y: 18, confidence: 0.36
  Class: person, x: 1309, y: 22, confidence: 0.36
  Class: person, x: 1263, y: 58, confidence: 0.35
  Class: person, x: 1181, y: 59, confidence: 0.34
  Class: person, x: 1210, y: 2, confidence: 0.33
  Class: person, x: 1044, y: 66, confidence: 0.32
  Class: person, x: 1259, y: 20, confidence: 0.32
  Class: person, x: 1041, y: 58, confidence: 0.32
  Class: person, x: 967, y: 10, confidence: 0.31
  Class: person, x: 1212, y: 46, confidence: 0.31
  Class: person, x: 1281, y: 18, confidence: 0.3
  Class: person, x: 1299, y: 59, confidence: 0.3
  Class: person, x: 1304, y: 30, confidence: 0.3
  Class: person, x: 1103, y: 33, confidence: 0.3
  Class: person, x: 1310, y: 52, confidence: 0.29
  Class: person, x: 1146, y: 29, confidence: 0.29
  Class: person, x: 1153, y: 12, confidence: 0.28
  Class: person, x: 1282, y: 6, confidence: 0.25
  Class: person, x: 964, y: 18, confidence: 0.25
  Class: person, x: 1260, y: 43, confidence: 0.24
  Class: person, x: 1294, y: 20, confidence: 0.24
  Class: person, x: 1017, y: 1, confidence: 0.23
  Class: person, x: 973, y: 32, confidence: 0.23
  Class: person, x: 1091, y: 22, confidence: 0.23
  Class: person, x: 997, y: 78, confidence: 0.22
  Class: person, x: 1056, y: 25, confidence: 0.22
  Class: person, x: 964, y: 2, confidence: 0.22
  Class: person, x: 1034, y: 40, confidence: 0.21
  Class: person, x: 1020, y: 18, confidence: 0.21
  Class: person, x: 1290, y: 47, confidence: 0.2
  Class: person, x: 1089, y: 61, confidence: 0.2
  Class: person, x: 1068, y: 8, confidence: 0.2
  Class: person, x: 1129, y: 45, confidence: 0.2
  Class: person, x: 1317, y: 44, confidence: 0.2
  Class: person, x: 989, y: 30, confidence: 0.19
  Class: person, x: 979, y: 97, confidence: 0.19
  Class: person, x: 1276, y: 29, confidence: 0.19
  Class: person, x: 1253, y: 2, confidence: 0.19
  Class: person, x: 1147, y: 39, confidence: 0.19
  Class: person, x: 1234, y: 58, confidence: 0.19
  Class: person, x: 1082, y: 49, confidence: 0.18
  Class: person, x: 1014, y: 63, confidence: 0.18
  Class: person, x: 973, y: 2, confidence: 0.17
  Class: person, x: 1017, y: 40, confidence: 0.16
  Class: person, x: 1114, y: 10, confidence: 0.16
  Class: person, x: 1127, y: 3, confidence: 0.15
  Class: person, x: 1054, y: 9, confidence: 0.15
  Class: person, x: 1275, y: 64, confidence: 0.15
  Class: person, x: 1268, y: 52, confidence: 0.15
  Class: person, x: 1024, y: 83, confidence: 0.14
  Class: person, x: 1288, y: 35, confidence: 0.14
  Class: person, x: 1310, y: 99, confidence: 0.14
  Class: person, x: 1230, y: 64, confidence: 0.13
  Class: person, x: 1275, y: 43, confidence: 0.13
  Class: person, x: 1261, y: 95, confidence: 0.13
  Class: person, x: 1106, y: 41, confidence: 0.13
  Class: person, x: 1207, y: 61, confidence: 0.13
  Class: person, x: 971, y: 23, confidence: 0.13
  Class: person, x: 1276, y: 57, confidence: 0.13
  Class: person, x: 1180, y: 41, confidence: 0.13
  Class: person, x: 1296, y: 39, confidence: 0.12
  Class: person, x: 1045, y: 47, confidence: 0.11
  Class: person, x: 1316, y: 2, confidence: 0.11
  Class: person, x: 1002, y: 40, confidence: 0.11
  Class: person, x: 1255, y: 36, confidence: 0.1
  Class: person, x: 968, y: 83, confidence: 0.09
  Class: person, x: 1265, y: 7, confidence: 0.09
  Class: person, x: 1034, y: 52, confidence: 0.09
  Class: person, x: 1011, y: 51, confidence: 0.09
  Class: person, x: 1032, y: 66, confidence: 0.09
  Class: person, x: 1043, y: 90, confidence: 0.08
  Class: person, x: 1210, y: 54, confidence: 0.08

Zone: zone_0_3
  Class: person, x: 1479, y: 11, confidence: 0.63
  Class: person, x: 1491, y: 7, confidence: 0.55
  Class: person, x: 1444, y: 33, confidence: 0.5
  Class: person, x: 1504, y: 2, confidence: 0.48
  Class: person, x: 1464, y: 36, confidence: 0.45
  Class: person, x: 1509, y: 9, confidence: 0.43
  Class: person, x: 1546, y: 31, confidence: 0.42
  Class: person, x: 1543, y: 24, confidence: 0.41
  Class: person, x: 1566, y: 13, confidence: 0.4
  Class: person, x: 1580, y: 4, confidence: 0.39
  Class: person, x: 1608, y: 39, confidence: 0.35
  Class: person, x: 1472, y: 28, confidence: 0.33
  Class: person, x: 1605, y: 30, confidence: 0.33
  Class: person, x: 1518, y: 23, confidence: 0.33
  Class: person, x: 1577, y: 36, confidence: 0.32
  Class: person, x: 1488, y: 50, confidence: 0.31
  Class: person, x: 1484, y: 25, confidence: 0.3
  Class: person, x: 1548, y: 7, confidence: 0.3
  Class: person, x: 1531, y: 24, confidence: 0.3
  Class: person, x: 1729, y: 14, confidence: 0.29
  Class: person, x: 1459, y: 6, confidence: 0.29
  Class: person, x: 1648, y: 32, confidence: 0.28
  Class: person, x: 1590, y: 29, confidence: 0.28
  Class: person, x: 1519, y: 4, confidence: 0.28
  Class: person, x: 1527, y: 17, confidence: 0.28
  Class: person, x: 1671, y: 32, confidence: 0.27
  Class: person, x: 1561, y: 34, confidence: 0.27
  Class: person, x: 1566, y: 1, confidence: 0.26
  Class: person, x: 1725, y: 5, confidence: 0.26
  Class: person, x: 1595, y: 19, confidence: 0.25
  Class: person, x: 1537, y: 3, confidence: 0.25
  Class: person, x: 1624, y: 37, confidence: 0.24
  Class: person, x: 1692, y: 5, confidence: 0.24
  Class: person, x: 1478, y: 15, confidence: 0.24
  Class: person, x: 1582, y: 49, confidence: 0.23
  Class: person, x: 1557, y: 27, confidence: 0.23
  Class: person, x: 1479, y: 42, confidence: 0.23
  Class: person, x: 1689, y: 27, confidence: 0.21
  Class: person, x: 1540, y: 17, confidence: 0.21
  Class: person, x: 1478, y: 50, confidence: 0.21
  Class: person, x: 1547, y: 74, confidence: 0.2
  Class: person, x: 1442, y: 45, confidence: 0.19
  Class: person, x: 1499, y: 39, confidence: 0.19
  Class: person, x: 1629, y: 19, confidence: 0.19
  Class: person, x: 1611, y: 1, confidence: 0.18
  Class: person, x: 1461, y: 11, confidence: 0.18
  Class: person, x: 1505, y: 49, confidence: 0.18
  Class: person, x: 1495, y: 14, confidence: 0.18
  Class: person, x: 1780, y: 85, confidence: 0.17
  Class: person, x: 1455, y: 41, confidence: 0.17
  Class: person, x: 1719, y: 75, confidence: 0.17
  Class: person, x: 1529, y: 5, confidence: 0.16
  Class: person, x: 1671, y: 25, confidence: 0.16
  Class: person, x: 1603, y: 7, confidence: 0.16
  Class: person, x: 1696, y: 11, confidence: 0.16
  Class: person, x: 1526, y: 1, confidence: 0.16
  Class: person, x: 1785, y: 100, confidence: 0.16
  Class: person, x: 1512, y: 61, confidence: 0.15
  Class: person, x: 1646, y: 21, confidence: 0.15
  Class: person, x: 1442, y: 53, confidence: 0.15
  Class: person, x: 1725, y: 66, confidence: 0.14
  Class: person, x: 1638, y: 56, confidence: 0.14
  Class: person, x: 1600, y: 61, confidence: 0.14
  Class: person, x: 1788, y: 95, confidence: 0.14
  Class: person, x: 1537, y: 38, confidence: 0.14
  Class: person, x: 1767, y: 68, confidence: 0.13
  Class: person, x: 1749, y: 80, confidence: 0.13
  Class: person, x: 1738, y: 36, confidence: 0.13
  Class: person, x: 1749, y: 14, confidence: 0.12
  Class: person, x: 1623, y: 28, confidence: 0.12
  Class: person, x: 1558, y: 61, confidence: 0.12
  Class: person, x: 1779, y: 40, confidence: 0.12
  Class: person, x: 1459, y: 15, confidence: 0.12
  Class: person, x: 1459, y: 19, confidence: 0.12
  Class: person, x: 1735, y: 41, confidence: 0.11
  Class: person, x: 1790, y: 89, confidence: 0.11
  Class: person, x: 1644, y: 46, confidence: 0.11
  Class: person, x: 1690, y: 50, confidence: 0.11
  Class: person, x: 1448, y: 7, confidence: 0.11
  Class: person, x: 1724, y: 39, confidence: 0.11
  Class: person, x: 1619, y: 17, confidence: 0.11
  Class: person, x: 1446, y: 54, confidence: 0.11
  Class: person, x: 1604, y: 34, confidence: 0.11
  Class: person, x: 1680, y: 45, confidence: 0.1
  Class: person, x: 1575, y: 31, confidence: 0.1
  Class: person, x: 1509, y: 18, confidence: 0.1
  Class: person, x: 1609, y: 22, confidence: 0.1
  Class: person, x: 1788, y: 25, confidence: 0.1
  Class: person, x: 1622, y: 8, confidence: 0.1
  Class: person, x: 1675, y: 1, confidence: 0.09
  Class: person, x: 1752, y: 70, confidence: 0.09
  Class: person, x: 1669, y: 54, confidence: 0.09
  Class: person, x: 1662, y: 21, confidence: 0.09
  Class: person, x: 1591, y: 42, confidence: 0.09
  Class: person, x: 1454, y: 100, confidence: 0.09
  Class: person, x: 1635, y: 7, confidence: 0.09
  Class: person, x: 1615, y: 60, confidence: 0.09
  Class: person, x: 1757, y: 45, confidence: 0.08
  Class: person, x: 1751, y: 99, confidence: 0.08
  Class: person, x: 1462, y: 54, confidence: 0.08
  Class: person, x: 1463, y: 1, confidence: 0.08

Zone: zone_1_0
  Class: person, x: 25, y: 352, confidence: 0.51
  Class: person, x: 5, y: 309, confidence: 0.4
  Class: person, x: 160, y: 284, confidence: 0.37
  Class: person, x: 69, y: 322, confidence: 0.28
  Class: person, x: 229, y: 305, confidence: 0.26
  Class: person, x: 195, y: 304, confidence: 0.22
  Class: person, x: 211, y: 303, confidence: 0.22
  Class: person, x: 18, y: 267, confidence: 0.21
  Class: person, x: 210, y: 289, confidence: 0.17
  Class: person, x: 331, y: 353, confidence: 0.1

Zone: zone_1_1

Zone: zone_1_2

Zone: zone_1_3

Zone: zone_2_0
  Class: person, x: 194, y: 551, confidence: 0.53
  Class: person, x: 313, y: 577, confidence: 0.42
  Class: person, x: 204, y: 600, confidence: 0.4
  Class: person, x: 40, y: 549, confidence: 0.39
  Class: person, x: 228, y: 608, confidence: 0.36
  Class: person, x: 191, y: 533, confidence: 0.36
  Class: person, x: 142, y: 547, confidence: 0.35
  Class: person, x: 33, y: 531, confidence: 0.35
  Class: person, x: 82, y: 542, confidence: 0.35
  Class: person, x: 58, y: 543, confidence: 0.34
  Class: person, x: 3, y: 535, confidence: 0.34
  Class: person, x: 342, y: 585, confidence: 0.33
  Class: person, x: 106, y: 519, confidence: 0.33
  Class: person, x: 10, y: 519, confidence: 0.32
  Class: person, x: 304, y: 552, confidence: 0.3
  Class: person, x: 217, y: 578, confidence: 0.29
  Class: person, x: 261, y: 566, confidence: 0.28
  Class: person, x: 131, y: 541, confidence: 0.27
  Class: person, x: 79, y: 561, confidence: 0.26
  Class: person, x: 236, y: 579, confidence: 0.25
  Class: person, x: 163, y: 587, confidence: 0.24
  Class: person, x: 352, y: 610, confidence: 0.24
  Class: person, x: 104, y: 600, confidence: 0.23
  Class: person, x: 38, y: 518, confidence: 0.23
  Class: person, x: 242, y: 596, confidence: 0.21
  Class: person, x: 107, y: 531, confidence: 0.21
  Class: person, x: 4, y: 603, confidence: 0.21
  Class: person, x: 54, y: 529, confidence: 0.2
  Class: person, x: 27, y: 591, confidence: 0.2
  Class: person, x: 187, y: 577, confidence: 0.19
  Class: person, x: 232, y: 540, confidence: 0.19
  Class: person, x: 283, y: 603, confidence: 0.19
  Class: person, x: 237, y: 585, confidence: 0.19
  Class: person, x: 117, y: 563, confidence: 0.19
  Class: person, x: 282, y: 539, confidence: 0.18
  Class: person, x: 171, y: 551, confidence: 0.18
  Class: person, x: 267, y: 574, confidence: 0.17
  Class: person, x: 203, y: 590, confidence: 0.17
  Class: person, x: 245, y: 546, confidence: 0.17
  Class: person, x: 344, y: 548, confidence: 0.17
  Class: person, x: 228, y: 569, confidence: 0.17
  Class: person, x: 119, y: 593, confidence: 0.16
  Class: person, x: 300, y: 598, confidence: 0.16
  Class: person, x: 181, y: 570, confidence: 0.15
  Class: person, x: 186, y: 591, confidence: 0.15
  Class: person, x: 73, y: 552, confidence: 0.15
  Class: person, x: 316, y: 606, confidence: 0.14
  Class: person, x: 204, y: 568, confidence: 0.14
  Class: person, x: 131, y: 526, confidence: 0.14
  Class: person, x: 150, y: 579, confidence: 0.14
  Class: person, x: 283, y: 593, confidence: 0.13
  Class: person, x: 261, y: 584, confidence: 0.13
  Class: person, x: 57, y: 589, confidence: 0.12
  Class: person, x: 18, y: 525, confidence: 0.12
  Class: person, x: 185, y: 528, confidence: 0.12
  Class: person, x: 349, y: 554, confidence: 0.12
  Class: person, x: 146, y: 537, confidence: 0.11
  Class: person, x: 5, y: 609, confidence: 0.11
  Class: person, x: 117, y: 549, confidence: 0.11
